blind_review_id,current_label,review_tags,content_evidence_fields,source_exists,source_size_bytes,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_size,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,manual_label_verdict,manual_verdict_note,recommended_action
blind-00428,0,has_resource_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,118272,7.554257,118272,false,true,ok,332,1527459913,783,0x10b,2,0,7,0|1|2|3|4|5|6,117248,118272,false,0,true,60,true,21452,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00429,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,474840,6.823398,474840,false,true,ok,34404,1755196067,34,0x20b,2,49504,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,458752,459776,true,204,true,160,true,289325,true,459776,15064,15064,7.557704,15064,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00430,1,has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,174856,6.977006,174856,false,true,ok,34404,1598408530,8226,0x20b,2,320,4,.text|.rdata|.data|.pdata,157184,158208,true,79,true,40,false,0,true,158208,16648,16648,7.425780,16648,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00431,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,8704,4.757013,8704,false,true,ok,332,1411791524,8450,0x10b,3,34112,3,.text|.rsrc|.reloc,8192,8704,false,0,true,87,true,680,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00432,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,16896,5.553272,16896,false,true,ok,332,1562813326,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,15872,16896,true,86,true,80,true,2248,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00433,0,no_import_directory|has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,5632,4.494750,5632,false,true,ok,34404,2397740996,34,0x20b,3,34144,2,.text|.rsrc,5120,5632,false,0,false,0,true,1060,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00434,0,has_resource_directory|overlay_present|overlay_after_security_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,518232,6.760352,518232,false,true,ok,332,1350429472,258,0x10b,2,33088,7,.text|.rdata|.data|.rsrc|.reloc|.enigma1|.enigma2,510464,511488,false,0,true,5180,true,9156,false,0,0,6744,7.446137,6744,false,6744,7.446137,6744,false,true,12264,false,,0,,true,,,
blind-00435,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,4712448,6.831594,4712448,false,true,ok,332,1617715425,8450,0x10b,2,320,5,.text|.rdata|.data|.rsrc|.reloc,4685312,4686336,true,50588,true,380,true,2607,true,4699392,13056,26112,7.602276,26112,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00436,1,,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,62976,5.974030,62976,false,true,ok,34404,1616407134,8226,0x20b,1,352,4,.text|.rdata|.data|.pdata,61952,62976,true,76,true,40,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00437,1,no_import_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,577024,5.821831,577024,false,true,ok,332,1636539754,8450,0x10b,1,320,4,.text|.rdata|.data|.reloc,576000,577024,true,75,false,0,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00438,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,309664,5.823528,309664,false,true,ok,332,0,782,0x10b,2,0,8,.text|.data|.rdata|.bss|.CRT|.idata|.rsrc|.reloc,281088,282112,false,0,true,100,true,67824,true,282112,27552,27552,7.598459,27552,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00439,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,215928,5.997666,215928,false,true,ok,332,1155683993,271,0x10b,2,0,4,.text|.rdata|.data|.rsrc,204800,208896,false,0,true,160,true,41800,true,208960,6968,7032,7.370251,7032,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00440,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,5704704,6.515371,5704704,false,true,ok,332,1530673802,33199,0x10b,2,0,10,||||||.petite|||,5703680,5704704,true,94,true,1360,true,648192,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00441,0,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,36352,6.139155,36352,false,true,ok,332,1544912765,271,0x10b,2,0,5,.text|.rdata|.data|.ndata|.rsrc,35328,36352,false,0,true,160,true,4400,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00442,0,has_resource_directory|has_security_directory|high_file_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,43008,7.753665,43008,false,true,ok,332,1345759251,258,0x10b,3,33088,7,.text|.rdata|.data|.rsrc|.reloc|.aspack|.adata,41984,43008,false,0,true,252,true,1264,true,80384,6304,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00443,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,16814440,7.999828,16814440,false,true,ok,332,1408549256,258,0x10b,2,34112,6,.text|.rdata|.data|.ndata|.rsrc|.reloc,63488,61440,false,0,true,180,true,27880,true,16793880,20560,16753000,7.999989,16753000,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00444,0,,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,5632,4.129140,5632,false,true,ok,332,1432032938,8462,0x10b,2,0,4,.text|.rdata|.data|.reloc,4608,5632,true,103,true,60,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00445,1,has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,249352,7.763991,249352,false,true,ok,332,1617710030,8450,0x10b,2,320,4,.text|.rdata|.data|.reloc,240128,241152,true,148,true,160,false,0,true,241152,8200,8200,7.442721,8200,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00446,1,has_resource_directory,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,394752,6.749852,394752,false,true,ok,332,1735112835,8450,0x10b,3,320,7,.text|.rdata|.data|.00cfg|.voltbl|.rsrc|.reloc,393728,394752,true,138,true,40,true,1464,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00447,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,72352,7.857453,72352,false,true,ok,332,1467711118,258,0x10b,3,33088,3,.text|.rsrc|.reloc,55296,56320,false,0,true,143,true,1413,false,0,0,16032,7.421713,16032,false,16032,7.421713,16032,false,true,12264,false,,0,,true,,,
blind-00448,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,326904,6.207293,326904,false,true,ok,332,2234534464,554,0x10b,2,34144,3,.text|.reloc|.rsrc,314368,314880,false,0,true,40,true,1492,true,314880,12024,12024,7.608749,12024,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00449,0,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1382352,7.884273,1382352,false,true,ok,332,1551222942,290,0x10b,2,33088,8,.text|.data|.idata|.00cfg|.gfids|.boxld01|.rsrc|.reloc,262144,263168,true,154,true,80,true,83136,true,1373240,9112,1119184,7.999748,1119184,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00450,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1901056,5.778861,1901056,false,true,ok,332,1600088276,258,0x10b,2,33088,8,.text|.rdata|.data|.idata|.gfids|.00cfg|.rsrc|.reloc,1900032,1901056,false,0,true,280,true,11001,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00451,0,has_resource_directory|many_sections,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1303040,5.207723,1303040,false,true,ok,34404,1710912509,34,0x20b,3,33120,10,.text|.rdata|.data|.pdata|.idata|.tls|.00cfg|_RDATA|.rsrc|.reloc,1302016,1303040,false,0,true,80,true,1132,false,0,0,0,,0,false,0,,0,false,true,12264,false,,0,,true,,,
blind-00452,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,8470880,7.999551,8470880,false,true,ok,332,1632607007,271,0x10b,2,34112,5,.text|.rdata|.data|.ndata|.rsrc,51712,52736,false,0,true,160,true,17936,false,0,0,8418144,7.999979,8418144,false,8418144,7.999979,8418144,false,true,12264,false,,0,,true,,,
