review_batch_rank,review_category,review_priority_rank,loop57_error_type,label,review_tags,content_evidence_fields,source_exists,source_size_bytes,source_sha256_match,source_sha256_actual,file_entropy,file_entropy_bytes,file_entropy_truncated,mz_signature,pe_parse_status,pe_machine,pe_timestamp,pe_characteristics,pe_optional_magic,pe_subsystem,pe_dll_characteristics,pe_number_of_sections,pe_section_names,pe_section_raw_size_total,pe_section_raw_end_max,pe_has_export_directory,pe_export_directory_size,pe_has_import_directory,pe_import_directory_size,pe_has_resource_directory,pe_resource_directory_size,pe_has_security_directory,pe_security_directory_file_offset,pe_security_directory_size,overlay_size,overlay_entropy,overlay_entropy_bytes,overlay_entropy_truncated,overlay_after_security_size,overlay_after_security_entropy,overlay_after_security_entropy_bytes,overlay_after_security_entropy_truncated,cache_exists,cache_size_bytes,duplicate_manifest_sha_group,manifest_duplicate_group_id,manifest_duplicate_group_size,manifest_duplicate_group_focus_rows,objective_issue_count,objective_issue_flags,identity_columns_are_not_evidence,model_score_columns_are_not_verdict_evidence,source_path,cache_path,source_sha256,sample_index,split,loop57_final_prob,loop57_base_prob,loop57_candidate_prob,loop57_gate_prob,loop39_corrected_by_any_compared_model,manual_label_verdict,manual_verdict_note,recommended_action,loop95_wave_id,loop95_wave_row_number,loop95_intake_row_number,loop96_blind_review_id
,f_persistent_fp,,FP,0,has_resource_directory|high_file_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,604160,true,f10cf7911ca6120fc7e064325e270c060f48790051ac227eb131c13528a99a41,7.755918,604160,false,true,ok,332,708992537,33679,0x10b,2,0,11,0|1|2|3|4|5|6|7|8|9|10,603136,604160,false,0,true,60,true,198656,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\f10cf7911ca6120fc7e064325e270c060f48790051ac227eb131c13528a99a41.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\cd73b320affa539943bed71b4807c811_38672ba0.npz,f10cf7911ca6120fc7e064325e270c060f48790051ac227eb131c13528a99a41,55464,test,0.9167155027,0.9167155027,0.6333333254,0.0172697380,,,,,5,106,906,blind-00536
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,648704,true,80e43012d4291a96bf383d82ff33272eb1931e03c13f26f20752c8c5eb1c810e,3.471319,648704,false,true,ok,34404,1542235704,34,0x20b,2,33120,7,.text|.rdata|.data|.pdata|.gfids|.rsrc|.reloc,647680,648704,true,136,true,60,true,565464,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\80e43012d4291a96bf383d82ff33272eb1931e03c13f26f20752c8c5eb1c810e,E:\Project\python\Axon_v2.6Exp\data\.cache\a17a3aae70fb3846680c44719537071d_38672ba0.npz,80e43012d4291a96bf383d82ff33272eb1931e03c13f26f20752c8c5eb1c810e,196071,test,0.8129352927,0.8129352927,0.4900000095,0.0539979972,,,,,7,147,1347,blind-00537
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,1054184,true,0f5de795b2a1453dd87d64e4c683177c1ac98d559b4c9c255bbe8493ea10fabb,6.059051,1054184,false,true,ok,34404,1602606579,35,0x20b,2,33056,5,.text|.rdata|.data|.pdata|.rsrc,1042432,1043456,false,0,true,200,true,548580,true,1043456,10728,10728,7.630417,10728,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-12\2025-12-15\0f5de795b2a1453dd87d64e4c683177c1ac98d559b4c9c255bbe8493ea10fabb.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\13e673ea2f1279b635b18060a90378e8_38672ba0.npz,0f5de795b2a1453dd87d64e4c683177c1ac98d559b4c9c255bbe8493ea10fabb,137537,test,0.0697052553,0.0697052553,0.2766666710,0.3505009115,,,,,4,87,687,blind-00538
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,16816632,true,9e111d882a508e8b2f1137356222296212389f15b72a723e8cca59c6ab0a9e8f,7.999818,16816632,false,true,ok,332,1408549256,258,0x10b,2,34112,6,.text|.rdata|.data|.ndata|.rsrc|.reloc,63488,61440,false,0,true,180,true,27880,true,16796008,20624,16755192,7.999987,16755192,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-11\2025-11-20\9e111d882a508e8b2f1137356222296212389f15b72a723e8cca59c6ab0a9e8f.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\06d49cf3c251f44ef0aea3b7982b69ab_38672ba0.npz,9e111d882a508e8b2f1137356222296212389f15b72a723e8cca59c6ab0a9e8f,61912,test,0.1526674032,0.1526674032,0.5799999833,0.5597842932,,,,,6,21,1021,blind-00539
,f_persistent_fp,,FP,0,has_resource_directory|overlay_present|overlay_after_security_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,8702160,true,1b540241a05bf0b252df2c3003fe8476d2429dc861570cc128678cbf6d192c22,7.898272,8702160,false,true,ok,332,1537892819,258,0x10b,2,33088,3,UPX0|UPX1|.rsrc,8687104,8688128,false,0,true,1108,true,125088,false,0,0,14032,7.278049,14032,false,14032,7.278049,14032,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\1b540241a05bf0b252df2c3003fe8476d2429dc861570cc128678cbf6d192c22.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\70efec3f093115926a1778dace331045_38672ba0.npz,1b540241a05bf0b252df2c3003fe8476d2429dc861570cc128678cbf6d192c22,109606,test,0.8644766808,0.8644766808,0.6000000238,0.1732828766,,,,,5,195,995,blind-00540
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,35328,true,19506e91350f516284aa766e32d5347973a263d266d5208feb5eb90c0d744c64,4.594313,35328,false,true,ok,332,907108494,8462,0x10b,2,0,5,.text|.rdata|.data|.rsrc|.reloc,34304,35328,false,0,true,40,true,6636,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\19506E91350F516284AA766E32D5347973A263D266D5208FEB5EB90C0D744C64,E:\Project\python\Axon_v2.6Exp\data\.cache\6fb038a86257546c8165e7406d96d434_38672ba0.npz,19506e91350f516284aa766e32d5347973a263d266d5208feb5eb90c0d744c64,76123,test,0.5793929100,0.5793929100,0.7933333516,0.8613600731,,,,,9,71,1671,blind-00541
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,39352,true,eda63c4946f4374329f9ba493c9c4612db97ebd96f9be8b0ca3b4422054d7623,5.823047,39352,false,true,ok,332,2,263,0x10b,2,0,9,.text|.data|.rdata|.bss|.idata|.CRT|.tls|.rsrc|/4,27136,28160,false,0,true,4212,true,5024,true,34008,5344,11192,6.330788,11192,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\eda63c4946f4374329f9ba493c9c4612db97ebd96f9be8b0ca3b4422054d7623.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\aba7e7e9ebff0d4bb849f985355aebe7_38672ba0.npz,eda63c4946f4374329f9ba493c9c4612db97ebd96f9be8b0ca3b4422054d7623,167214,test,0.7867144346,0.7867144346,0.1099999994,0.0229093935,,,,,7,175,1375,blind-00542
,c_high_conflict_persistent_error,,FN,1,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,2715648,true,f874fa379dc8557f5d640a17753900a7c1a1d5f93a13aeeef176316b8ccf0764,6.617369,2715648,false,true,ok,332,1678793035,8450,0x10b,3,320,5,.text|.rdata|.data|.rsrc|.reloc,2714624,2715648,true,155912,true,160,true,1280,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\黑文件1\分类样本\Trojan\f874fa379dc8557f5d640a17753900a7c1a1d5f93a13aeeef176316b8ccf0764.dll,E:\Project\python\Axon_v2.6Exp\data\.cache\0b27b0cc7fbf4010ef1a86cf63675e6e_38672ba0.npz,f874fa379dc8557f5d640a17753900a7c1a1d5f93a13aeeef176316b8ccf0764,136203,test,0.0220341906,0.0220341906,0.4866666794,0.2979434133,True,,,,2,153,353,blind-00543
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_file_entropy|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,121456,true,f30aee9fe1c2ec902afb4b1c040401972139e841bd58d659f38ec124176466da,7.816291,121456,false,true,ok,332,3793697412,34,0x10b,2,34144,3,.text|.rsrc|.reloc,116224,116736,false,0,true,74,true,1316,true,116736,4720,4720,7.268353,4720,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-09\2021-09-20\f30aee9fe1c2ec902afb4b1c040401972139e841bd58d659f38ec124176466da.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\55e225d02182db9e1bc78f395a95fe1a_38672ba0.npz,f30aee9fe1c2ec902afb4b1c040401972139e841bd58d659f38ec124176466da,117288,test,0.3563057184,0.3563057184,0.3933333457,0.8107709289,,,,,6,195,1195,blind-00544
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,122224,true,8f5b300680db95b545347229941acb9113690ab187cd7ac7b2cc601b9e31a205,7.091508,122224,false,true,ok,332,1629292666,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,114688,115712,false,0,true,200,true,102941,true,115712,6512,6512,7.350370,6512,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2021-08\2021-08-22\8f5b300680db95b545347229941acb9113690ab187cd7ac7b2cc601b9e31a205.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\f29e744eab35b4bbc7c7c9f1ab48fb54_38672ba0.npz,8f5b300680db95b545347229941acb9113690ab187cd7ac7b2cc601b9e31a205,120309,test,0.2692296207,0.2692296207,0.2966666520,0.5661075711,,,,,6,131,1131,blind-00545
,f_persistent_fp,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,268192,true,9c5e8b8e4c32afdc3693b726d8b5c01f08e1b973c2e7653d2b39d37659518b67,6.135001,268192,false,true,ok,332,1657592946,258,0x10b,2,33088,5,.text|.rdata|.data|.rsrc|.reloc,256512,257536,false,0,true,100,true,69184,true,257536,10656,10656,7.645804,10656,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\9c5e8b8e4c32afdc3693b726d8b5c01f08e1b973c2e7653d2b39d37659518b67,E:\Project\python\Axon_v2.6Exp\data\.cache\50cb688d0c42ade8198e4693cdbe0ad7_38672ba0.npz,9c5e8b8e4c32afdc3693b726d8b5c01f08e1b973c2e7653d2b39d37659518b67,185229,test,0.6341813803,0.6341813803,0.4833333194,0.6185812354,,,,,8,190,1590,blind-00546
,f_persistent_fp,,FP,0,has_resource_directory,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,302592,true,17f746d82695fa9b35493b41859d39d786d32b23a9d2e00f4011dec7a02402ae,4.593928,302592,false,true,ok,332,1290243627,258,0x10b,3,33088,4,.text|.data|.rsrc|.reloc,301568,302592,false,0,true,100,true,33872,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\17f746d82695fa9b35493b41859d39d786d32b23a9d2e00f4011dec7a02402ae.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\72b69f9b01a4e1110dca96fa49eec2af_38672ba0.npz,17f746d82695fa9b35493b41859d39d786d32b23a9d2e00f4011dec7a02402ae,190730,test,0.9494420290,0.9494420290,0.6566666961,0.0152877606,,,,,5,24,824,blind-00547
,c_high_conflict_persistent_error,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy|many_sections,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,461528,true,12049c977e193972b665995720243571cf775f6f0428460192536d92c8528dbb,6.455741,461528,false,true,ok,34404,300518272,34,0x20b,2,49504,9,.text|fothk|.rdata|.data|.pdata|.detourc|.detourd|.rsrc|.reloc,442368,446464,false,0,true,260,true,320995,true,446464,15064,15064,7.555878,15064,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-02\2026-02-21\12049c977e193972b665995720243571cf775f6f0428460192536d92c8528dbb.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\e568286032e64f2928e3e2b7b37027dc_38672ba0.npz,12049c977e193972b665995720243571cf775f6f0428460192536d92c8528dbb,142919,test,0.0017088952,0.0017088952,0.0333333351,0.0708828121,False,,,,1,42,42,blind-00548
,e_persistent_fn,,FN,1,has_resource_directory|high_file_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,418816,true,3d8bf54564eb398cbfcf00ad747816d60594ab832ce42512ca1fcf00e7120d28,7.234626,418816,false,true,ok,34404,1769777295,8226,0x20b,2,352,7,.text|.data|.pdata|.idata|.fptable|.rsrc|.reloc,417792,418816,true,160,true,60,true,313680,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2026-03\2026-03-09\3d8bf54564eb398cbfcf00ad747816d60594ab832ce42512ca1fcf00e7120d28.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\7fbae1c47aea5671b2c8b42b70955a34_38672ba0.npz,3d8bf54564eb398cbfcf00ad747816d60594ab832ce42512ca1fcf00e7120d28,72223,test,0.2410947531,0.2410947531,0.2866666615,0.3076660931,,,,,6,107,1107,blind-00549
,d_loop57_new_error,,FP,0,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,391776,true,6e3189517a98d5cab9f66c331d81e520705870cb2129357bd0bc8a7ecf1066cb,4.804841,391776,false,true,ok,332,708992537,41358,0x10b,2,1,6,CODE|DATA|BSS|.idata|.reloc|.rsrc,380416,381440,false,0,true,834,true,368128,true,381440,10336,10336,7.665791,10336,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\6E3189517A98D5CAB9F66C331D81E520705870CB2129357BD0BC8A7ECF1066CB,E:\Project\python\Axon_v2.6Exp\data\.cache\493bcb1bf47fc6cbfb1f72c4e891a523_38672ba0.npz,6e3189517a98d5cab9f66c331d81e520705870cb2129357bd0bc8a7ecf1066cb,51766,test,0.8966666460,0.4081863463,0.8966666460,0.9832764864,,,,,9,163,1763,blind-00550
,e_persistent_fn,,FN,1,has_resource_directory|has_security_directory|overlay_present|high_overlay_entropy,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,505040,true,8c2def9d3346a1f96b43c8a915d9585e742351b05a1887b2ec4293712eb64af7,6.413221,505040,false,true,ok,34404,0,558,0x20b,2,33120,6,.text|.rdata|.data|.pdata|.rsrc|.reloc,492544,493568,false,0,true,180,true,50144,true,493568,11472,11472,7.629683,11472,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待拉黑\2025-11\2025-11-21\8c2def9d3346a1f96b43c8a915d9585e742351b05a1887b2ec4293712eb64af7.exe,E:\Project\python\Axon_v2.6Exp\data\.cache\dcd4003b89651a67869bb89f3407a24c_38672ba0.npz,8c2def9d3346a1f96b43c8a915d9585e742351b05a1887b2ec4293712eb64af7,190330,test,0.1354252398,0.1354252398,0.2399999946,0.3460226655,,,,,4,191,791,blind-00551
,d_loop57_new_error,,FP,0,,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,185856,true,46951a3a3fb5afaeb1d1cbffb443c4c697b176cd9e06e5395428cdc5ad51466d,6.322732,185856,false,true,ok,34404,1764858093,34,0x20b,3,33120,5,.text|.rdata|.data|.pdata|.reloc,184832,185856,false,0,true,220,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\46951a3a3fb5afaeb1d1cbffb443c4c697b176cd9e06e5395428cdc5ad51466d,E:\Project\python\Axon_v2.6Exp\data\.cache\329dca791377655c5a488a4d7a56a6f1_38672ba0.npz,46951a3a3fb5afaeb1d1cbffb443c4c697b176cd9e06e5395428cdc5ad51466d,56978,test,0.5933333039,0.4961097240,0.5933333039,0.8868548870,,,,,10,46,1846,blind-00552
,f_persistent_fp,,FP,0,,source_size_bytes|source_sha256_match|file_entropy|mz_signature|pe_parse_status|pe_machine|pe_characteristics|pe_optional_magic|pe_subsystem|pe_dll_characteristics|pe_number_of_sections|pe_section_names|pe_section_raw_size_total|pe_has_export_directory|pe_has_import_directory|pe_has_resource_directory|pe_has_security_directory|overlay_size|overlay_entropy|overlay_after_security_size|overlay_after_security_entropy,true,68096,true,64cb24d475f88d45f7df2fee9b9dae506bc101f1f9dfaffbb3e9e762370e7dd4,5.583239,68096,false,true,ok,332,2288912640,34,0x10b,3,34112,2,.text|.reloc,67584,68096,false,0,true,74,false,0,false,0,0,0,,0,false,0,,0,false,true,12264,false,,,,0,,true,true,E:\Project\python\Axon_v2.6Exp\data\待加入白名单\64cb24d475f88d45f7df2fee9b9dae506bc101f1f9dfaffbb3e9e762370e7dd4,E:\Project\python\Axon_v2.6Exp\data\.cache\7550e638e469b4367234ebb38a3f22fc_38672ba0.npz,64cb24d475f88d45f7df2fee9b9dae506bc101f1f9dfaffbb3e9e762370e7dd4,96769,test,0.7557478547,0.7557478547,0.1099999994,0.0215060804,,,,,8,18,1418,blind-00553
